Australian Bureau of Statistics,,,,
,,,,
"Motor Vehicle Census, 2017",,,,
2018,Tow Trucks,Vehicle Level (#),0,
2018,Fire Appliances,Vehicle Level (#),0,
2018,Trucks with Machinery Mounted,Vehicle Level (#),0,
2018,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
2019,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),0,
2019,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),0,
2019,Prime Movers,Vehicle Level (#),0,
2019,Buses > 9 seats,Vehicle Level (#),0,
2019,Tow Trucks,Vehicle Level (#),0,
2019,Fire Appliances,Vehicle Level (#),0,
2019,Trucks with Machinery Mounted,Vehicle Level (#),0,
2019,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
2020,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),0,
2020,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),0,
2020,Prime Movers,Vehicle Level (#),0,
2020,Buses > 9 seats,Vehicle Level (#),0,
2020,Tow Trucks,Vehicle Level (#),0,
2020,Fire Appliances,Vehicle Level (#),0,
2020,Trucks with Machinery Mounted,Vehicle Level (#),0,
2020,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
2021,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),0,
2021,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),0,
2021,Prime Movers,Vehicle Level (#),0,
2021,Buses > 9 seats,Vehicle Level (#),0,
2021,Tow Trucks,Vehicle Level (#),0,
2021,Fire Appliances,Vehicle Level (#),0,
2021,Trucks with Machinery Mounted,Vehicle Level (#),0,
2021,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
Not stated,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),355,
Not stated,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),358,
Not stated,Prime Movers,Vehicle Level (#),37,
Not stated,Buses > 9 seats,Vehicle Level (#),22,
Not stated,Tow Trucks,Vehicle Level (#),11,
Not stated,Fire Appliances,Vehicle Level (#),0,
Not stated,Trucks with Machinery Mounted,Vehicle Level (#),16,
Not stated,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
Total,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),150183,
Total,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),340705,
Total,Prime Movers,Vehicle Level (#),98103,
Total,Buses > 9 seats,Vehicle Level (#),96884,
Total,Tow Trucks,Vehicle Level (#),3626,
Total,Fire Appliances,Vehicle Level (#),7440,
Total,Trucks with Machinery Mounted,Vehicle Level (#),5776,
Total,Other Non Freight Carrying Trucks,Vehicle Level (#),1132,
,,,,
,,,,
INFO,Cells in this table have been randomly adjusted to avoid the release of confidential data. Discrepancies may occur between sums of the component items and totals.,,,
INFO,Continuous variables in this table have been randomly adjusted to avoid the release of confidential data.,,,
,,,,
,,,,
Symbol,Description,,,
#,No scaling applied,,,
,,,,
,,,,
"Copyright Commonwealth of Australia, 2018, see abs.gov.au/copyright",,,,
"ABS data licensed under Creative Commons, see abs.gov.au/ccby",,,,
